gene_id,gene_name
14286,MAP1LC3C
14287,MAP2
14288,MAP3K10
14289,MAP3K13
14290,MAP3K14
14291,MAP3K15
14292,MAP3K19
14293,MAP3K20
14294,MAP3K21
14295,MAP3K7CL
14296,MAP3K9
14297,MAP6
14298,MAP6D1
14299,MAP7
14300,MAP7D2
14301,MAP9
14302,MAPK13
14303,MAPK15
14304,MAPK4
14305,MAPK7
14306,MAPK8IP1
14307,MAPK8IP2
14308,MAPKBP1
14309,MARC1
14310,MARC2
14311,MARCHF1
14312,MARCHF10
14313,MARCHF2
14314,MARCHF3
14315,MARCHF4
14316,MARCHF5
14317,MARCHF6
14318,MARCHF7
14319,MARCHF8
14320,MARCHF9
14321,MARCKS
14322,MARCO
14323,MARCOL
14324,MARF1
14325,MARK1
14326,MARS1
14327,MARVELD1
14328,MARVELD2
14329,MARVELD3
14330,MAS1
14331,MAS1L
14332,MASP1
14333,MASP2
14334,MAST3
14335,MAT1A
14336,MATCAP1
14337,MATCAP2
14338,MATN1
14339,MATN2
14340,MATN3
14341,MATN4
14342,MB
14343,MB21D2
14344,MBD3L1
14345,MBL2
14346,MBLAC1
14347,MBNL3
14348,MBOAT4
14349,MBP
14350,MC2R
14351,MC3R
14352,MC4R
14353,MC5R
14354,MCC
14355,MCCD1
14356,MCEMP1
14357,MCF2
14358,MCF2L
14359,MCF2L2
14360,MCHR1
14361,MCHR2
14362,MCIDAS
14363,MCMDC2
14364,MCOLN2
14365,MCOLN3
14366,MCTP1
14367,MCTP2
14368,MCTS2
14369,MCTS2P
14370,MDFI
14371,MDFIC
14372,MDFIC2
14373,MDGA1
14374,MDGA2
14375,MDH1B
14376,ME3
14377,MEAK7
14378,MED12L
14379,MEDAG
14380,MEFV
14381,MEGF11
14382,MEGF9
14383,MEI1
14384,MEI4
14385,MEIG1
14386,MEIKIN
14387,MEIOC
14388,MEIOSIN
14389,MELTF
14390,MEP1A
14391,MEP1B
14392,MEPE
14393,MERTK
14394,MET
14395,METTL11B
14396,METTL13
14397,METTL21C
14398,METTL24
14399,METTL25
14400,METTL25B
14401,METTL26
14402,METTL27
14403,METTL7B
14404,MFAP2
14405,MFAP3L
14406,MFAP4
14407,MFAP5
14408,MFNG
14409,MFRP
14410,MFSD13A
14411,MFSD14B
14412,MFSD2A
14413,MFSD4A
14414,MFSD6L
14415,MGAM
14416,MGAM2
14417,MGARP
14418,MGAT4A
14419,MGAT4C
14420,MGAT4D
14421,MGAT5B
14422,MGLL
14423,MGMT
14424,MGP
14425,MIA
14426,MICU3
14427,MID1
14428,MID2
14429,MIDEAS
14430,MIEF2
14431,MIGA1
14432,MILR1
14433,MINAR1
14434,MINAR2
14435,MINDY1
14436,MINDY4
14437,MINDY4B
14438,MIOX
14439,MIP
14440,MISP
14441,MISP3
14442,MKRN2OS
14443,MLANA
14444,MLC1
14445,MLIP
14446,MLKL
14447,MLNR
14448,MLPH
14449,MMAA
14450,MMD
14451,MMD2
14452,MME
14453,MMEL1
14454,MMP1
14455,MMP10
14456,MMP11
14457,MMP12
14458,MMP13
14459,MMP14
14460,MMP16
14461,MMP19
14462,MMP2
14463,MMP20
14464,MMP21
14465,MMP24
14466,MMP25
14467,MMP26
14468,MMP27
14469,MMP28
14470,MMP3
14471,MMP7
14472,MMP8
14473,MMP9
14474,MMRN1
14475,MMRN2
14476,MN1
14477,MNDA
14478,MNS1
14479,MOAP1
14480,MOB3C
14481,MOBP
14482,MOGAT1
14483,MOGAT2
14484,MOGAT3
14485,MORC1
14486,MORC4
14487,MORN1
14488,MORN3
14489,MORN5
14490,MOS
14491,MOSPD1
14492,MOSPD2
14493,MOV10L1
14494,MOXD1
14495,MPDZ
14496,MPEG1
14497,MPL
14498,MPO
14499,MPP2
14500,MPP4
14501,MPP7
14502,MPPED1
14503,MPPED2
14504,MPV17L
14505,MPZL2
14506,MPZL3
14507,MRAP
14508,MRC1
14509,MREG
14510,MRGPRD
14511,MRGPRE
14512,MRGPRF
14513,MRGPRG
14514,MRGPRX1
14515,MRGPRX2
14516,MRGPRX3
14517,MRGPRX4
14518,MRO
14519,MROH1
14520,MROH2A
14521,MROH2B
14522,MROH6
14523,MROH7
14524,MROH8
14525,MROH9
14526,MRPL57
14527,MRTFB
14528,MRVI1
14529,MS4A1
14530,MS4A10
14531,MS4A12
14532,MS4A14
14533,MS4A15
14534,MS4A18
14535,MS4A2
14536,MS4A4E
14537,MS4A5
14538,MS4A6A
14539,MS4A6E
14540,MS4A7
14541,MS4A8
14542,MSANTD2
14543,MSANTD5
14544,MSH4
14545,MSI1
14546,MSLN
14547,MSLNL
14548,MSMB
14549,MSMP
14550,MSR1
14551,MSRA
14552,MSRB3
14553,MSS51
14554,MST1R
14555,MSTN
14556,MT3
14557,MTAP
14558,MTARC1
14559,MTARC2
14560,MTCL1
14561,MTCL2
14562,MTCL3
14563,MTERF1
14564,MTERF2
14565,MTERF3
14566,MTERF4
14567,MTLN
14568,MTMR10
14569,MTMR11
14570,MTMR6
14571,MTMR7
14572,MTMR8
14573,MTNAP1
14574,MTNR1A
14575,MTNR1B
14576,MTRFR
14577,MTRNR2L13
14578,MTSS1
14579,MTSS2
14580,MTTP
14581,MTURN
14582,MTUS1
14583,MTUS2
14584,MTX3
14585,MUC1
14586,MUC12
14587,MUC13
14588,MUC15
14589,MUC16
14590,MUC17
14591,MUC21
14592,MUC22
14593,MUC3A
14594,MUC4
14595,MUC5AC
14596,MUC5B
14597,MUC6
14598,MUC7
14599,MUCL3
14600,MUSK
14601,MVB12B
14602,MVP
14603,MX1
14604,MX2
14605,MXRA5
14606,MYADM
14607,MYADML2
14608,MYBPC1
14609,MYBPC2
14610,MYBPC3
14611,MYBPH
14612,MYBPHL
14613,MYCBPAP
14614,MYCT1
14615,MYDGF
14616,MYEF2
14617,MYG1
14618,MYH1
14619,MYH11
14620,MYH13
14621,MYH14
14622,MYH15
14623,MYH2
14624,MYH3
14625,MYH4
14626,MYH6
14627,MYH7
14628,MYH7B
14629,MYH8
14630,MYL1
14631,MYL10
14632,MYL11
14633,MYL2
14634,MYL3
14635,MYL5
14636,MYL7
14637,MYL9
14638,MYLK
14639,MYLK2
14640,MYLK4
14641,MYLPF
14642,MYMK
14643,MYO10
14644,MYO15A
14645,MYO15B
14646,MYO18B
14647,MYO1A
14648,MYO1B
14649,MYO1E
14650,MYO1F
14651,MYO1G
14652,MYO3A
14653,MYO3B
14654,MYO5A
14655,MYO5B
14656,MYO5C
14657,MYO7A
14658,MYO7B
14659,MYOC
14660,MYOCD
14661,MYOF
14662,MYOM1
14663,MYOM2
14664,MYOM3
14665,MYORG
14666,MYOT
14667,MYOZ1
14668,MYOZ2
14669,MYOZ3
14670,MYPN
14671,MYRIP
14672,MZB1
14673,N4BP2L1
14674,N4BP3
14675,NAALAD2
14676,NAALADL1
14677,NAALADL2
14678,NACAD
14679,NAGS
14680,NAIP
14681,NALCN
14682,NALF1
14683,NALF2
14684,NANOS1
14685,NANOS2
14686,NAP1L2
14687,NAP1L3
14688,NAP1L5
14689,NAPB
14690,NAPRT
14691,NAPSA
14692,NARS1
14693,NAT1
14694,NAT16
14695,NAT2
14696,NAT8
14697,NAV2
14698,NAV3
14699,NBDY
14700,NBEA
14701,NBL1
14702,NCAM1
14703,NCAN
14704,NCBP2L
14705,NCBP3
14706,NCEH1
14707,NCF2
14708,NCF4
14709,NCKAP5
14710,NCMAP
14711,NCR1
14712,NCR2
14713,NCR3
14714,NDN
14715,NDNF
14716,NDP
14717,NDRG1
14718,NDRG4
14719,NDST3
14720,NDST4
14721,NEB
14722,NECAB1
14723,NECAB2
14724,NECTIN1
14725,NECTIN3
14726,NECTIN4
14727,NEDD9
14728,NEFL
14729,NEFM
14730,NEGR1
14731,NEIL1
14732,NEK10
14733,NEK11
14734,NEK3
14735,NEK5
14736,NEK8
14737,NELL1
14738,NELL2
14739,NEMP1
14740,NEMP2
14741,NEO1
14742,NETO1
14743,NEU2
14744,NEU4
14745,NEURL1
14746,NEURL1B
14747,NEURL2
14748,NEURL3
14749,NEXMIF
14750,NFAM1
14751,NFASC
14752,NFILZ
14753,NFKBIZ
14754,NGEF
14755,NGF
14756,NGFR
14757,NHERF1
14758,NHERF2
14759,NHERF4
14760,NHLRC1
14761,NHS
14762,NHSL1
14763,NHSL2
14764,NHSL3
14765,NIBAN1
14766,NIBAN2
14767,NIBAN3
14768,NICOL1
14769,NID1
14770,NID2
14771,NIM1K
14772,NINL
14773,NIPAL1
14774,NIPAL2
14775,NIPAL4
14776,NIPSNAP3B
14777,NKAIN1
14778,NKAIN2
14779,NKAIN3
14780,NKAIN4
14781,NKAPL
14782,NKD1
14783,NKD2
14784,NKG7
14785,NKPD1
14786,NLGN1
14787,NLGN2
14788,NLGN3
14789,NLGN4X
14790,NLGN4Y
14791,NLRC3
14792,NLRC4
14793,NLRC5
14794,NLRP10
14795,NLRP11
14796,NLRP12
14797,NLRP13
14798,NLRP14
14799,NLRP3
14800,NLRP4
14801,NLRP5
14802,NLRP6
14803,NLRP7
14804,NLRP8
14805,NLRP9
14806,NLRX1
14807,NMB
14808,NMBR
14809,NME5
14810,NME8
14811,NME9
14812,NMNAT2
14813,NMRK1
14814,NMRK2
14815,NMS
14816,NMUR1
14817,NMUR2
14818,NNAT
14819,NOCT
14820,NOD1
14821,NOD2
14822,NODAL
14823,NOG
14824,NOL3
14825,NOL4
14826,NOL4L
14827,NOPCHAP1
14828,NOS2
14829,NOTCH1
14830,NOTCH2
14831,NOTCH3
14832,NOTCH4
14833,NOVA1
14834,NOVA2
14835,NOX1
14836,NOX3
14837,NOX4
14838,NOX5
14839,NOXA1
14840,NOXO1
14841,NOXRED1
14842,NPAP1
14843,NPBWR1
14844,NPBWR2
14845,NPC1L1
14846,NPDC1
14847,NPEPL1
14848,NPFFR1
14849,NPFFR2
14850,NPHP1
14851,NPHP3
14852,NPHS1
14853,NPHS2
14854,NPIPB2
14855,NPM2
14856,NPNT
14857,NPPA
14858,NPPC
14859,NPR1
14860,NPR2
14861,NPR3
14862,NPSR1
14863,NPTX1
14864,NPTX2
14865,NPTXR
14866,NPVF
14867,NPY1R
14868,NPY2R
14869,NPY5R
14870,NR0B2
14871,NRAP
14872,NRBP2
14873,NRCAM
14874,NRDC
14875,NREP
14876,NRG1
14877,NRG2
14878,NRG3
14879,NRG4
14880,NRIP2
14881,NRK
14882,NRN1
14883,NRN1L
14884,NRP1
14885,NRP2
14886,NRSN1
14887,NRXN1
14888,NRXN2
14889,NRXN3
14890,NSG1
14891,NSG2
14892,NSMCE3
14893,NSUN3
14894,NSUN7
14895,NT5C1A
14896,NT5DC4
14897,NT5E
14898,NTAQ1
14899,NTF3
14900,NTF4
14901,NTM
14902,NTMT2
14903,NTN1
14904,NTN3
14905,NTN4
14906,NTN5
14907,NTNG1
14908,NTNG2
14909,NTRK3
14910,NTS
14911,NTSR1
14912,NTSR2
14913,NUAK2
14914,NUDT10
14915,NUDT13
14916,NUDT17
14917,NUDT18
14918,NUDT7
14919,NUGGC
14920,NUP210L
14921,NUP58
14922,NUTM1
14923,NWD1
14924,NWD2
14925,NXF3
14926,NXF5
14927,NXN
14928,NXNL1
14929,NXNL2
14930,NXPE1
14931,NXPE2
14932,NXPE3
14933,NXPE4
14934,NXPH1
14935,NXPH2
14936,NXPH3
14937,NXPH4
14938,NYAP1
14939,NYAP2
14940,NYNRIN
14941,OAF
14942,OAS1
14943,OAS2
14944,OAS3
14945,OASL
14946,OAZ3
14947,OBP2A
14948,OBSCN
14949,OCA2
14950,OCIAD2
14951,OCLN
14952,OCM2
14953,OCRL
14954,OCSTAMP
14955,ODAD1
14956,ODAD2
14957,ODAD3
14958,ODAD4
14959,ODAM
14960,ODAPH
14961,ODF1
14962,ODF3
14963,ODF3B
14964,ODF3L1
14965,ODF3L2
14966,ODF4
14967,OGDHL
14968,OGFRL1
14969,OGN
14970,OIT3
14971,OLAH
14972,OLFM1
14973,OLFM2
14974,OLFM3
14975,OLFM4
14976,OLFML1
14977,OLFML2A
14978,OLFML2B
14979,OLR1
14980,OMD
14981,OMG
14982,OOEP
14983,OOSP1
14984,OOSP2
14985,OOSP3
14986,OPALIN
14987,OPCML
14988,OPHN1
14989,OPN1SW
14990,OPN4
14991,OPN5
14992,OPRD1
14993,OPRM1
14994,OPRPN
14995,OPTC
14996,OR10A2
14997,OR10A3
14998,OR10A4
14999,OR10A6
15000,OR10A7
15001,OR10AD1
15002,OR10AG1
15003,OR10C1
15004,OR10D3
15005,OR10G2
15006,OR10G3
15007,OR10G6
15008,OR10G8
15009,OR10G9
15010,OR10H2
15011,OR10H3
15012,OR10H4
15013,OR10H5
15014,OR10J1
15015,OR10J5
15016,OR10K1
15017,OR10P1
15018,OR10Q1
15019,OR10R2
15020,OR10S1
15021,OR10T2
15022,OR10V1
15023,OR10W1
15024,OR10X1
15025,OR10Z1
15026,OR11A1
15027,OR11G2
15028,OR11H4
15029,OR11H6
15030,OR11L1
15031,OR12D2
15032,OR12D3
15033,OR13A1
15034,OR13C3
15035,OR13C4
15036,OR13C8
15037,OR13C9
15038,OR13D1
15039,OR13F1
15040,OR13G1
15041,OR13H1
15042,OR13J1
15043,OR14A16
15044,OR14A2
15045,OR14C36
15046,OR14I1
15047,OR14J1
15048,OR14K1
15049,OR1A1
15050,OR1A2
15051,OR1B1
15052,OR1C1
15053,OR1E1
15054,OR1F1
15055,OR1G1
15056,OR1I1
15057,OR1J1
15058,OR1J2
15059,OR1J4
15060,OR1K1
15061,OR1L1
15062,OR1L3
15063,OR1L6
15064,OR1L8
15065,OR1M1
15066,OR1N1
15067,OR1N2
15068,OR1Q1
15069,OR1S1
15070,OR1S2
15071,OR2A12
15072,OR2A14
15073,OR2A2
15074,OR2A25
15075,OR2A5
15076,OR2AE1
15077,OR2AG1
15078,OR2AG2
15079,OR2AJ1
15080,OR2AK2
15081,OR2AP1
15082,OR2AT4
15083,OR2B11
15084,OR2B2
15085,OR2B3
15086,OR2B6
15087,OR2C1
15088,OR2D2
15089,OR2D3
15090,OR2F2
15091,OR2G2
15092,OR2G3
15093,OR2G6
15094,OR2H1
15095,OR2H2
15096,OR2I1P
15097,OR2J1
15098,OR2J2
15099,OR2J3
15100,OR2K2
15101,OR2L13
15102,OR2L2
15103,OR2L5
15104,OR2L8
15105,OR2M2
15106,OR2M4
15107,OR2M5
15108,OR2S2
15109,OR2T1
15110,OR2T10
15111,OR2T11
15112,OR2T2
15113,OR2T35
15114,OR2T4
15115,OR2T6
15116,OR2V1
15117,OR2V2
15118,OR2W1
15119,OR2W3
15120,OR2Y1
15121,OR2Z1
15122,OR3A1
15123,OR4A15
15124,OR4A16
15125,OR4A47
15126,OR4A5
15127,OR4B1
15128,OR4C11
15129,OR4C12
15130,OR4C13
15131,OR4C15
15132,OR4C16
15133,OR4C3
15134,OR4C46
15135,OR4C5
15136,OR4C6
15137,OR4D1
15138,OR4D10
15139,OR4D11
15140,OR4D2
15141,OR4D5
15142,OR4D6
15143,OR4D9
15144,OR4E1
15145,OR4E2
15146,OR4F15
15147,OR4F6
15148,OR4K13
15149,OR4K14
15150,OR4K15
15151,OR4K17
15152,OR4K2
15153,OR4K5
15154,OR4L1
15155,OR4M1
15156,OR4N5
15157,OR4P4
15158,OR4S1
15159,OR4S2
15160,OR4X1
15161,OR4X2
15162,OR51A4
15163,OR51A7
15164,OR51B2
15165,OR51B6
15166,OR51C1P
15167,OR51D1
15168,OR51E1
15169,OR51E2
15170,OR51F1
15171,OR51F2
15172,OR51G1
15173,OR51G2
15174,OR51I1
15175,OR51I2
15176,OR51L1
15177,OR51M1
15178,OR51Q1
15179,OR51S1
15180,OR51T1
15181,OR51V1
15182,OR52A1
15183,OR52A5
15184,OR52B2
15185,OR52B4
15186,OR52B6
15187,OR52D1
15188,OR52E2
15189,OR52E4
15190,OR52E5
15191,OR52E6
15192,OR52E8
15193,OR52H1
15194,OR52I2
15195,OR52J3
15196,OR52K1
15197,OR52K2
15198,OR52L1
15199,OR52M1
15200,OR52N1
15201,OR52N2
15202,OR52N4
15203,OR52N5
15204,OR52R1
15205,OR52W1
15206,OR56A3
15207,OR56A4
15208,OR56A5
15209,OR56B1
15210,OR56B4
15211,OR5A1
15212,OR5A2
15213,OR5AC2
15214,OR5AK2
15215,OR5AN1
15216,OR5AP2
15217,OR5AR1
15218,OR5AS1
15219,OR5AU1
15220,OR5B12
15221,OR5B17
15222,OR5B2
15223,OR5B21
15224,OR5B3
15225,OR5BS1P
15226,OR5C1
15227,OR5D13
15228,OR5D14
15229,OR5D16
15230,OR5D18
15231,OR5D3P
15232,OR5F1
15233,OR5H2
15234,OR5H6
15235,OR5I1
15236,OR5J2
15237,OR5K3
15238,OR5K4
15239,OR5L1
15240,OR5L2
15241,OR5M1
15242,OR5M10
15243,OR5M11
15244,OR5M8
15245,OR5P2
15246,OR5P3
15247,OR5R1
15248,OR5T1
15249,OR5T2
15250,OR5T3
15251,OR5V1
15252,OR5W2
15253,OR6A2
15254,OR6B1
15255,OR6C1
15256,OR6C2
15257,OR6C3
15258,OR6C4
15259,OR6C6
15260,OR6C65
15261,OR6C68
15262,OR6C70
15263,OR6C74
15264,OR6C75
15265,OR6C76
15266,OR6F1
15267,OR6J1
15268,OR6K2
15269,OR6K3
15270,OR6K6
15271,OR6M1
15272,OR6N1
15273,OR6N2
15274,OR6P1
15275,OR6Q1
15276,OR6S1
15277,OR6T1
15278,OR6V1
15279,OR6X1
15280,OR6Y1
15281,OR7A5
15282,OR7C1
15283,OR7C2
15284,OR7D2
15285,OR7G1
15286,OR7G2
15287,OR7G3
15288,OR8A1
15289,OR8B12
15290,OR8B2
15291,OR8B3
15292,OR8B4
15293,OR8B8
15294,OR8D1
15295,OR8D2
15296,OR8D4
15297,OR8G5
15298,OR8H1
15299,OR8H2
15300,OR8H3
15301,OR8I2
15302,OR8J1
15303,OR8J3
15304,OR8K1
15305,OR8K3
15306,OR8K5
15307,OR8S1
15308,OR8U1
15309,OR8U3
15310,OR9A2
15311,OR9A4
15312,OR9G1
15313,OR9G4
15314,OR9I1
15315,OR9K2
15316,OR9Q1
15317,OR9Q2
15318,OSBPL10
15319,OSBPL1A
15320,OSBPL7
15321,OSCAR
15322,OSCP1
15323,OSGEPL1
15324,OSGIN1
15325,OSM
15326,OSMR
15327,OSTN
15328,OTC
15329,OTOA
15330,OTOF
15331,OTOG
15332,OTOGL
15333,OTOL1
15334,OTOP2
15335,OTOP3
15336,OTOR
15337,OTUB2
15338,OTUD1
15339,OTUD3
15340,OTUD7A
15341,OTULIN
15342,OTULINL
15343,OVCH1
15344,OVCH2
15345,OVGP1
15346,OXER1
15347,OXGR1
15348,OXLD1
15349,OXTR
15350,P2RX2
15351,P2RX3
15352,P2RX6
15353,P2RX7
15354,P2RY10
15355,P2RY12
15356,P2RY13
15357,P2RY14
15358,P2RY2
15359,P2RY4
15360,P2RY6
15361,P2RY8
15362,P3H1
15363,P3H2
15364,P3H3
15365,P3H4
15366,P4HA3
15367,P4HTM
15368,PABIR2
15369,PABIR3
15370,PABPC3
15371,PABPC4L
15372,PABPC5
15373,PACRG
15374,PACSIN1
15375,PADI1
15376,PADI2
15377,PADI3
15378,PADI4
15379,PADI6
15380,PAEP
15381,PAFAH2
15382,PAG1
15383,PAH
15384,PAIP2B
15385,PAK3
15386,PAK5
15387,PAK6
15388,PALD1
15389,PALLD
15390,PALM2AKAP2
15391,PALMD
15392,PALS1
15393,PALS2
15394,PAMR1
15395,PANK1
15396,PANO1
15397,PANX2
15398,PANX3
15399,PAOX
15400,PAPLN
15401,PAPOLB
15402,PAPPA
15403,PAPPA2
15404,PAPSS2
15405,PAQR5
15406,PAQR6
15407,PAQR7
15408,PAQR9
15409,PARD3B
15410,PARD6A
15411,PARD6G
15412,PARM1
15413,PARP10
15414,PARP11
15415,PARP15
15416,PARP16
15417,PARP3
15418,PARP8
15419,PARP9
15420,PARVA
15421,PARVG
15422,PATE1
15423,PATE2
15424,PATE4
15425,PATJ
15426,PATL2
15427,PAWR
15428,PBDC1
15429,PBLD
15430,PBOV1
15431,PCARE
15432,PCBP3
15433,PCDH10
15434,PCDH11X
15435,PCDH11Y
15436,PCDH12
15437,PCDH15
15438,PCDH17
15439,PCDH18
15440,PCDH19
15441,PCDH7
15442,PCDH8
15443,PCDH9
15444,PCDHA1
15445,PCDHA10
15446,PCDHA11
15447,PCDHA12
15448,PCDHA13
15449,PCDHA2
15450,PCDHA4
15451,PCDHA5
15452,PCDHA6
15453,PCDHA7
15454,PCDHA8
15455,PCDHA9
15456,PCDHAC1
15457,PCDHAC2
15458,PCDHB1
15459,PCDHB10
15460,PCDHB11
15461,PCDHB12
15462,PCDHB13
15463,PCDHB14
15464,PCDHB15
15465,PCDHB16
15466,PCDHB2
15467,PCDHB3
15468,PCDHB4
15469,PCDHB5
15470,PCDHB6
15471,PCDHB7
15472,PCDHB8
15473,PCDHB9
15474,PCDHGA1
15475,PCDHGA10
15476,PCDHGA11
15477,PCDHGA12
15478,PCDHGA2
15479,PCDHGA3
15480,PCDHGA4
15481,PCDHGA5
15482,PCDHGA6
15483,PCDHGA7
15484,PCDHGA8
15485,PCDHGA9
15486,PCDHGB1
15487,PCDHGB2
15488,PCDHGB3
15489,PCDHGB4
15490,PCDHGB5
15491,PCDHGB6
15492,PCDHGB7
15493,PCDHGC3
15494,PCDHGC4
15495,PCDHGC5
15496,PCED1B
15497,PCK1
15498,PCLO
15499,PCNX1
15500,PCNX2
15501,PCSK1
15502,PCSK2
15503,PCSK4
15504,PCSK5
15505,PCYOX1L
15506,PCYT1B
15507,PDC
15508,PDCD1
15509,PDCD1LG2
15510,PDCL2
15511,PDE10A
15512,PDE11A
15513,PDE1A
15514,PDE1B
15515,PDE1C
15516,PDE2A
15517,PDE3A
15518,PDE4B
15519,PDE4D
15520,PDE5A
15521,PDE6A
15522,PDE6B
15523,PDE6C
15524,PDE7B
15525,PDE8B
15526,PDE9A
15527,PDGFB
15528,PDGFC
15529,PDGFD
15530,PDGFRA
15531,PDGFRB
15532,PDGFRL
15533,PDHA2
15534,PDIA2
15535,PDILT
15536,PDK3
15537,PDK4
15538,PDLIM3
15539,PDP1
15540,PDPN
15541,PDYN
15542,PDZD2
15543,PDZD3
15544,PDZD4
15545,PDZD7
15546,PDZD9
15547,PDZK1
15548,PDZRN3
15549,PDZRN4
15550,PEAK3
15551,PEAR1
15552,PEBP4
15553,PECAM1
15554,PEG10
15555,PELI2
15556,PELI3
15557,PENK
15558,PER1
15559,PER2
15560,PERCC1
15561,PERM1
15562,PERP
15563,PEX11A
15564,PEX11G
15565,PEX12
15566,PEX5L
15567,PFKFB1
15568,PFKFB3
15569,PFN2
15570,PFN4
15571,PGAM2
15572,PGAP1
15573,PGAP3
15574,PGAP4
15575,PGAP6
15576,PGBD4
15577,PGBD5
15578,PGC
15579,PGF
15580,PGGHG
15581,PGK2
15582,PGLYRP1
15583,PGLYRP2
15584,PGLYRP3
15585,PGLYRP4
15586,PGM1
15587,PGPEP1L
15588,PHACTR3
15589,PHAF1
15590,PHB1
15591,PHC1
15592,PHETA1
15593,PHETA2
15594,PHEX
15595,PHF11
15596,PHF21B
15597,PHF24
15598,PHKA1
15599,PHLDA1
15600,PHLDA3
15601,PHLDB2
15602,PHLPP1
15603,PHLPP2
15604,PHOSPHO1
15605,PHYHIP
15606,PHYHIPL
15607,PI15
15608,PI16
15609,PIANP
15610,PID1
15611,PIDD1
15612,PIERCE1
15613,PIEZO2
15614,PIFO
15615,PIGR
15616,PIGZ
15617,PIH1D2
15618,PIH1D3
15619,PIK3AP1
15620,PIK3C2B
15621,PIK3C2G
15622,PIK3IP1
15623,PIK3R3
15624,PIK3R5
15625,PIK3R6
15626,PILRA
15627,PIMREG
15628,PINLYP
15629,PIP5K1B
15630,PIP5KL1
15631,PIPOX
15632,PIRT
15633,PITPNM2
15634,PITPNM3
15635,PIWIL1
15636,PIWIL2
15637,PIWIL3
15638,PJA1
15639,PJVK
15640,PKD1
15641,PKD1L1
15642,PKD1L3
15643,PKD2
15644,PKD2L1
15645,PKD2L2
15646,PKDCC
15647,PKDREJ
15648,PKHD1
15649,PKHD1L1
15650,PKP1
15651,PKP2
15652,PLA1A
15653,PLA2G12B
15654,PLA2G1B
15655,PLA2G2A
15656,PLA2G2C
15657,PLA2G2E
15658,PLA2G2F
15659,PLA2G3
15660,PLA2G4A
15661,PLA2G4C
15662,PLA2G4D
15663,PLA2G4E
15664,PLA2G4F
15665,PLA2G5
15666,PLA2G7
15667,PLA2R1
15668,PLAAT1
15669,PLAAT2
15670,PLAAT3
15671,PLAAT4
15672,PLAAT5
15673,PLAC1
15674,PLAC8L1
15675,PLAC9
15676,PLAT
15677,PLAU
15678,PLB1
15679,PLCB2
15680,PLCD4
15681,PLCE1
15682,PLCG2
15683,PLCH1
15684,PLCH2
15685,PLCL1
15686,PLCXD2
15687,PLCXD3
15688,PLCZ1
15689,PLD2
15690,PLD4
15691,PLD5
15692,PLEK
15693,PLEK2
15694,PLEKHA6
15695,PLEKHA7
15696,PLEKHB1
15697,PLEKHD1
15698,PLEKHG1
15699,PLEKHG3
15700,PLEKHG4B
15701,PLEKHG6
15702,PLEKHG7
15703,PLEKHH1
15704,PLEKHH2
15705,PLEKHM1
15706,PLEKHM3
15707,PLEKHO2
15708,PLEKHS1
15709,PLET1
15710,PLG
15711,PLIN1
15712,PLIN4
15713,PLIN5
15714,PLK2
15715,PLK5
15716,PLLP
15717,PLP1
15718,PLPP1
15719,PLPP2
15720,PLPP3
15721,PLPP4
15722,PLPP5
15723,PLPP6
15724,PLPP7
15725,PLPPR1
15726,PLPPR2
15727,PLPPR3
15728,PLPPR4
15729,PLPPR5
15730,PLS3
15731,PLSCR2
15732,PLSCR4
15733,PLSCR5
15734,PLVAP
15735,PLXDC1
15736,PLXDC2
15737,PLXNA2
15738,PLXNA3
15739,PLXNA4
15740,PLXNB3
15741,PLXNC1
15742,PM20D1
15743,PM20D2
15744,PMEL
15745,PMEPA1
15746,PMFBP1
15747,PMP2
15748,PNCK
15749,PNLDC1
15750,PNLIP
15751,PNLIPRP1
15752,PNLIPRP3
15753,PNMA2
15754,PNMA3
15755,PNMA5
15756,PNMA6E
15757,PNMA8A
15758,PNMA8B
15759,PNMA8C
15760,PNOC
15761,PNPLA1
15762,PNPLA3
15763,PNPLA5
15764,PNPLA7
15765,PODN
15766,PODNL1
15767,PODXL
15768,POF1B
15769,POLI
15770,POLN
15771,POLR1F
15772,POLR1G
15773,POLR1H
15774,POM121L12
15775,POM121L2
15776,POMC
15777,POMK
15778,PON1
15779,PON3
15780,POPDC2
15781,PORCN
15782,POSTN
15783,POU2AF2
15784,POU2AF3
15785,PP2D1
15786,PPBP
15787,PPEF1
15788,PPEF2
15789,PPFIA2
15790,PPFIA4
15791,PPFIBP2
15792,PPIAL4A
15793,PPIL6
15794,PPL
15795,PPM1E
15796,PPM1J
15797,PPM1L
15798,PPM1M
15799,PPP1R13B
15800,PPP1R13L
15801,PPP1R14D
15802,PPP1R17
15803,PPP1R1A
15804,PPP1R1B
15805,PPP1R21
15806,PPP1R27
15807,PPP1R2B
15808,PPP1R2C
15809,PPP1R32
15810,PPP1R36
15811,PPP1R3A
15812,PPP1R3C
15813,PPP1R3F
15814,PPP1R3G
15815,PPP1R42
15816,PPP1R9A
15817,PPP2R2C
15818,PPP2R3A
15819,PPP2R5B
15820,PPP3R2
15821,PPP4R3A
15822,PPP4R3B
15823,PPP4R3C
15824,PPP4R4
15825,PPP5D1
15826,PRAC2
15827,PRAF2
15828,PRAG1
15829,PRAM1
15830,PRAMEF12
15831,PRAMEF17
15832,PRAMEF19
15833,PRAMEF20
15834,PRB3
15835,PRDM11
15836,PRDM7
